,td_player_name,passer_player_name,receiver_player_name,rusher_player_name,lateral_receiver_player_name,lateral_rusher_player_name,lateral_sack_player_name,interception_player_name,lateral_interception_player_name,punt_returner_player_name,lateral_punt_returner_player_name,kickoff_returner_player_name,lateral_kickoff_returner_player_name,punter_player_name,kicker_player_name,own_kickoff_recovery_player_name,blocked_player_name,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,qb_hit_2_player_name,forced_fumble_player_1_player_name,forced_fumble_player_2_player_name,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,assist_tackle_2_player_name,assist_tackle_3_player_name,assist_tackle_4_player_name,tackle_with_assist_1_player_name,tackle_with_assist_2_player_name,pass_defense_1_player_name,pass_defense_2_player_name,fumbled_1_player_name,fumbled_2_player_name,fumble_recovery_1_player_name,fumble_recovery_2_player_name,sack_player_name,half_sack_1_player_name,half_sack_2_player_name,penalty_player_name,safety_player_name,name,fantasy_player_name
24005,,D.Ridder,D.London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Ridder,D.London
24006,,,,,,,,,,,,,,,B.Pinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24007,,K.Murray,R.Moore,,,,,,,,,,,,,,,,,,,,,N.Landman,,,,,,,,,,,,,,,,,,,K.Murray,R.Moore
24008,,,,J.Conner,,,,,,,,,,,,,,,,,,,,J.Bates,,,,,,,,,,,,,,,,,,,J.Conner,J.Conner
24009,,K.Murray,Mi.Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Murray,Mi.Wilson
24010,,K.Murray,R.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Murray,R.Moore
24011,,,,K.Murray,,,,,,,,,,,,,,,,,,,,N.Landman,,,,,,,,,,,,,,,,,,,K.Murray,K.Murray
24012,,,,K.Murray,,,,,,,,,,,,,,,,,,,,C.Phillips,,,,,,,,,,,,,,,,,,,K.Murray,K.Murray
24013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24014,,K.Murray,T.McBride,,,,,,,,,,,,,,,,,,,,,J.Bates,,,,,,,,,,,,,,,,,,,K.Murray,T.McBride
24015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24016,,,,J.Conner,,,,,,,,,,,,,,,,,,,,J.Bates,,,,,,,,,,,,,,,,,,,J.Conner,J.Conner
24017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24018,,,,J.Conner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Conner,J.Conner
24019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24020,,,,K.Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Murray,K.Murray
24021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24022,,,,,,,,,,,,,,,M.Prater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24025,,,,,,,,,,,,T.Scott,,,E.Pineiro,,,,,,,,,,,S.Franklin,E.Leota,,,,,,,,,,,,,,,,,
24026,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,D.Johnson,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24027,,T.Bagent,D.Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Evans
24028,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24029,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Jackson,D.Jones,,,,,,,,,,T.Bagent,C.Kmet
24030,,,,,,,,,,,,,,T.Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24031,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,J.Brisker,,,,J.Sanborn,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24032,,B.Young,,,,,,,,,,,,,,,,,,M.Sweat,,,,,,,,,,,,,,,,,,,,,,,B.Young,
24033,,,,B.Young,,,,,,,,,,,,,,,,,,,,,,T.Edwards,J.Sanborn,,,,,,,,,,,,,,J.Johnson,,B.Young,B.Young
24034,,B.Young,A.Thielen,,,,,,,,,,,,,,,K.Gordon,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24035,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24036,,,,B.Young,,,,,,,,,,,,,,,,,,,,G.Dexter,,,,,,,,,,,,,,,,,,,B.Young,B.Young
24037,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,Z.Pickens,,,,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24038,,B.Young,T.Marshall,,,,,,,,,,,,,,,,,M.Sweat,,,,,,,,,,,,,,,,,,,,,,,B.Young,T.Marshall
24039,,B.Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,
24040,,,,,,,,,,,,,,J.Hekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24041,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24042,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,X.Woods,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24043,,T.Bagent,D.Mooney,,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,,,,,,,,,,,,,,,,T.Bagent,D.Mooney
24044,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,A.Barno,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24045,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,,,Der.Brown,N.Thurman,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24046,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24047,I.Smith-Marsette,,,,,,,,,I.Smith-Marsette,,,,T.Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24048,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24049,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24050,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,D.Bootle,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24051,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,A.Barno,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24052,,T.Bagent,D.Foreman,,,,,,,,,,,,,,,,,,,,,,,F.Luvu,D.Jackson,,,,,,,,,,,,,,,,T.Bagent,D.Foreman
24053,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,,,V.Bell,,,,A.Barno,,,,,,,,,,,,,D.Foreman,D.Foreman
24054,,,,D.Evans,,,,,,,,,,,,,,,,,,,,,,D.Jackson,F.Luvu,,,,,,,,,,,,,,,,D.Evans,D.Evans
24055,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24056,,T.Bagent,,,,,,,,,,,,,,,,,,D.Williams,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,
24057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C.Whitehair,,,
24058,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24059,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24060,,,,R.Blackshear,,,,,,,,,,,,,,,,,,,,,,T.Stevenson,J.Brisker,,,,,,,,,,,,,,,,R.Blackshear,R.Blackshear
24061,,B.Young,M.Strachan,,,,,,,,,,,,,,,,,,,,,J.Brisker,,,,,,,,,,,,,,,,,,,B.Young,M.Strachan
24062,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,Ju.Jones,,,,K.Gordon,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24063,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,J.Brisker,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24065,,B.Young,T.Tremble,,,,,,,,,,,,,,,,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,B.Young,T.Tremble
24066,,,,C.Hubbard,,,,,,,,,,,,,,J.Brisker,,,,,,J.Brisker,,,,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24067,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24068,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24069,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24070,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,E.Leota,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24071,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,,,,,,,D.Johnson,,,,D.Bootle,,,,,,,,,,,,,T.Bagent,C.Kmet
24072,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,N.Thurman,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24073,,,,T.Scott,,,,,,,,,,,,,,,,,,,,A.Barno,,,,,,,,,,,,,,,,,,,T.Scott,T.Scott
24074,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Jenkins,,T.Bagent,
24076,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,R.Johnson
24077,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,,,,,,,J.Robinson,,,,,,,,,,,,,,,,,,,T.Bagent,R.Johnson
24078,,,,,,,,,,I.Smith-Marsette,,,,T.Gill,,,,,,,,,,,,,,,,,,,,I.Smith-Marsette,,I.Smith-Marsette,,,,,,,,
24079,,B.Young,,,,,,,,,,,,,,,,,,M.Sweat,,,,,,,,,,,,,,,,,,,,,,,B.Young,
24080,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24081,,B.Young,,,,,,,,,,,,,,,,Ju.Jones,,Ju.Jones,,,,Ju.Jones,,,,,,,,,,,,,,Ju.Jones,,,,,B.Young,
24082,,,,,,,,,,T.Taylor,,,,J.Hekker,,,,,,,,,,S.Franklin,,,,,,,,,,,,,,,,,,,,
24083,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,E.Leota,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24084,,,,R.Johnson,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,R.Johnson,R.Johnson
24085,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,,,,,,,V.Bell,,,,,,,,,,,,,,,,,,,T.Bagent,R.Johnson
24086,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,R.Johnson
24087,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,K.Grugier-Hill,,,,,,,,,,,,,T.Bagent,C.Kmet
24088,,T.Bagent,D.Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Mooney
24089,,T.Bagent,T.Scott,,,,,,,,,,,,,,,,,,,,,D.Bootle,,,,,,,,,,,,,,,,,,,T.Bagent,T.Scott
24090,,,,D.Moore,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,,,,,,,,,,,,,,,,D.Moore,D.Moore
24091,,,,D.Evans,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,,,,,,,,,D.Evans,D.Evans
24092,,T.Bagent,D.Evans,,,,,,,,,,,,,,,,,V.Bell,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Evans
24093,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24094,,,,,,,,,,,,R.Blackshear,,,C.Santos,,,,,,,,,N.Sewell,,,,,,,,,,,,,,,,,,,,
24095,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,D.Walker,T.Stevenson,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24096,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,J.Sanborn,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Gordon,,B.Young,
24098,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,J.Sanborn,T.Edwards,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24099,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,T.Stevenson,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24100,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24101,,,,,,,,,,T.Taylor,,,,J.Hekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24102,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,,,,,,,D.Jones,,,,,,,,,,,,,,,,,D.Jones,,T.Bagent,R.Johnson
24103,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24105,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,M.Haynes,,,,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24107,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24108,,T.Bagent,E.St. Brown,,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,,,,,,,,,T.Bagent,E.St. Brown
24109,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Bootle,,,,,,,,,,,T.Bagent,D.Moore
24110,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,Der.Brown,,,,X.Woods,,,,,,,,,,,,,,,,,,,T.Bagent,C.Kmet
24111,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,,,F.Luvu,T.Hill,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24113,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24115,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24116,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24117,,,,M.Sanders,,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,A.Billings,,,,,,,,,,,,,M.Sanders,M.Sanders
24118,,B.Young,M.Strachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Stevenson,,,,,,,,,,,B.Young,M.Strachan
24119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24120,,,,,,,,,,,,,,J.Hekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24121,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24122,,T.Bagent,D.Foreman,,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,,,,,,,,,T.Bagent,D.Foreman
24123,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24124,,,,,,,,,,I.Smith-Marsette,,,,T.Gill,,,,,,,,,,J.Blackwell,,,,,,,,,,,,,,,,,,,,
24125,,,,M.Sanders,,,,,,,,,,,,,,K.Gordon,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,M.Sanders,M.Sanders
24126,,B.Young,R.Blackshear,,,,,,,,,,,,,,,,,,,,,J.Johnson,,,,,,,,,,,,,,,,,,,B.Young,R.Blackshear
24127,,B.Young,,,,,,,,,,,,,,,,Y.Ngakoue,,Y.Ngakoue,,,,Y.Ngakoue,,,,,,,,,,,,,,Y.Ngakoue,,,,,B.Young,
24128,,,,,,,,,,T.Taylor,,,,J.Hekker,,,,,,,,,,M.Farley,,,,,,,,,,,,,,,,,,,,
24129,,T.Bagent,D.Moore,,,,,,,,,,,,,,,,,,,,,D.Jones,,,,,,,,,,,,,,,,,,,T.Bagent,D.Moore
24130,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24131,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24132,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,D.Bootle,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24133,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,,,,,D.Jones,,,,,,,,,,,,,,,,,,,T.Bagent,C.Kmet
24134,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,,,D.Jones,L.Ray,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24135,,,,C.Kmet,,,,,,,,,,,,,,,,,,,,T.Hill,,,,,,,,,,,,,,,,,,,C.Kmet,C.Kmet
24136,,T.Bagent,D.Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,T.Bagent,D.Mooney
24137,D.Foreman,,,D.Foreman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24138,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24139,,,,,,,,,,,,,,,C.Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24140,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24141,,B.Young,T.Marshall,,,,,,,,,,,,,,,,,,,,,E.Jackson,,,,,,,,,,,,,,,,,,,B.Young,T.Marshall
24142,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24143,,B.Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,
24144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.Ekwonu,,,
24145,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24146,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,E.Jackson,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24147,,,,,,,,,,T.Taylor,,,,J.Hekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24148,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,V.Bell,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24149,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,X.Woods,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24150,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24151,,,,D.Foreman,,,,,,,,,,,,,,Der.Brown,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Moore,,T.Bagent,
24153,,,,R.Johnson,,,,,,,,,,,,,,,,,,,,A.Barno,,,,,,,,,,,,,,,,,,,R.Johnson,R.Johnson
24154,,,,,,,,,,,,,,T.Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C.Throckmorton,,B.Young,
24156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.Smith-Marsette,,B.Young,
24157,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,J.Sanborn,,,,Ju.Jones,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24159,,B.Young,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,,J.Brisker,T.Edwards,,,,,,,,,,,,,,,,B.Young,C.Hubbard
24160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Walker,,,
24161,,B.Young,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,Ju.Jones,,,,,,,,,,,,,B.Young,C.Hubbard
24162,,B.Young,T.Tremble,,,,,,,,,,,,,,,,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,B.Young,T.Tremble
24163,,,,R.Blackshear,,,,,,,,,,,,,,,,,,,,Y.Ngakoue,,,,,,,,,,,,,,,,,,,R.Blackshear,R.Blackshear
24164,,B.Young,M.Sanders,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,,,,,,,,,,,,,,,,B.Young,M.Sanders
24165,,B.Young,T.Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Gordon,,,,,,,,,,,B.Young,T.Marshall
24166,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24167,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24168,,,,R.Johnson,,,,,,,,,,,,,,,,,,,,,,F.Luvu,,,,Der.Brown,,,,,,,,,,,,,R.Johnson,R.Johnson
24169,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,,,,,J.Robinson,,,,,,,,,,,,,,,,,,,T.Bagent,C.Kmet
24170,,,,R.Johnson,,,,,,,,,,,,,,,,,,,,,,D.Williams,,,,X.Woods,,,,,,,,,,,,,R.Johnson,R.Johnson
24171,,,,R.Johnson,,,,,,,,,,,,,,,,,,,,,,V.Bell,,,,F.Luvu,,,,,,,,,,,,,R.Johnson,R.Johnson
24172,,T.Bagent,C.Kmet,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,C.Kmet
24173,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,Der.Brown,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24174,,T.Bagent,R.Johnson,,,,,,,,,,,,,,,D.Jones,,,,,,D.Jones,,,,,,,,,,,,,,,,,,,T.Bagent,R.Johnson
24175,,,,,,,,,,I.Smith-Marsette,,,,T.Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24176,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,K.Gordon,,,,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24177,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,,,J.Sanborn,T.Edwards,,,,,,,,,,,,,,,,B.Young,A.Thielen
24178,,,,C.Hubbard,,,,,,,,,,,,,,,,,,,,,,J.Brisker,A.Billings,,,,,,,,,,,,,,,,C.Hubbard,C.Hubbard
24179,,,,B.Young,,,,,,,,,,,,,,,,,,,,J.Brisker,,,,,,,,,,,,,,,,,,,B.Young,B.Young
24180,,B.Young,H.Hurst,,,,,,,,,,,,,,,,,,,,,,,D.Walker,,,,J.Brisker,,,,,,,,,,,,,B.Young,H.Hurst
24181,,B.Young,H.Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Brisker,,,,,,,,,,,B.Young,H.Hurst
24182,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,,,,,,,,,,,,,,,,B.Young,A.Thielen
24183,,B.Young,,,,,,,,,,,,,,,,R.Green,,R.Green,,,,R.Green,,,,,,,,,,,,,,R.Green,,,,,B.Young,
24184,,B.Young,T.Tremble,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,,,,,,,,,,,,,,,,B.Young,T.Tremble
24185,,B.Young,H.Hurst,,,,,,,,,,,,,,,,,G.Dexter,,,,,,K.Gordon,,,,J.Sanborn,,,,,,,,,,,,,B.Young,H.Hurst
24186,,B.Young,M.Sanders,,,,,,,,,,,,,,,,,,,,,T.Edwards,,,,,,,,,,,,,,,,,,,B.Young,M.Sanders
24187,,B.Young,H.Hurst,,,,,,,,,,,,,,,,,Ju.Jones,,,,,,,,,,,,,,,,,,,,,,,B.Young,H.Hurst
24188,,B.Young,J.Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.Young,J.Mingo
24189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24190,,B.Young,A.Thielen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Sanborn,,,,,,,,,,,B.Young,A.Thielen
24191,,,,,,,,,,,,,,,E.Pineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24192,,,,D.Foreman,,,,,,,,,,,,,,,,,,,,D.Jackson,,,,,,,,,,,,,,,,,,,D.Foreman,D.Foreman
24193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24194,,,,D.Foreman,,,,,,,,,,,,,,Der.Brown,,,,,,,,K.Grugier-Hill,,,,Der.Brown,,,,,,,,,,,,,D.Foreman,D.Foreman
24195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24196,,T.Bagent,D.Mooney,,,,,,,,,,,,,,,,,,,,,,,X.Woods,,,,K.Grugier-Hill,,,,,,,,,,,,,T.Bagent,D.Mooney
24197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Foreman,,,
24198,,,,T.Bagent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Bagent,T.Bagent
24199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24201,,,,,,,,,,,,,,,J.Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24202,,,,J.Ford,,,,,,,,,,,,,,,,,,,,M.Pierce,,,,,,,,,,,,,,,,,,,J.Ford,J.Ford
24203,K.Hamilton,D.Watson,D.Njoku,,,,,K.Hamilton,,,,,,,,,,,,,,,,,,,,,,,,K.Hamilton,,,,,,,,,,,D.Watson,D.Njoku
24204,,,,,,,,,,,,,,,J.Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
